t,c_hash,cc_ms_commit_tx,cc_ms_start_tx,cc_ms_refresh_global_state,cc_ms_history_tree_insert,cc_ms_fat_tuple_conversion,cc_ms_fat_tuple,cc_ms_gc_history_tree,cc_ms_gc_graveyard,cc_ms_abort_tx,olap_tx_abort,wal_reserve_blocked,tx_abort,gct_phase_1_pct,cc_ms_history_tree_retrieve,olap_scanned_tuples,gct_phase_2_pct,gct_write_pct,wal_miss,cc_ms_gc_cm,wal_reserve_immediate,cc_cross_workers_visibility_check,gct_committed_tx,key,rfa_committed_tx,wal_hit,olap_tx,wal_read_gib,cc_prepare_igc,cc_snapshot_restart,gct_write_gib,cc_ms_snapshotting,wal_miss_pct,wal_write_gib,cc_ms_committing,tx,cc_versions_space_removed,wal_hit_pct,cc_ms_gc,gct_rounds,wal_total,cc_ms_olap_tx,cc_ms_oltp_tx
61,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,18677,16.0,0,0,0.2,83.8,0,0,0,0,312588,0,5859,0,0,0.0,0,0,0.3,0,-nan,0.5,0,241027,2384827,-nan,0,1,0.0,0,0
62,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,16820,-nan,0,0,-nan,-nan,0,0,0,0,0,0,5721,0,0,0.0,0,0,0.4,0,-nan,0.5,0,236923,807206,-nan,0,0,0.0,0,0
63,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,21756,16.6,0,0,0.2,83.2,0,0,0,0,242415,0,7466,0,0,0.0,0,0,0.6,0,-nan,0.7,0,310016,4259308,-nan,0,1,0.0,0,0
64,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,20306,21.9,0,0,0.2,77.9,0,0,0,0,354141,0,7264,0,0,0.0,0,0,0.8,0,-nan,0.6,0,295292,3136012,-nan,0,1,0.0,0,0
65,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,19704,21.2,0,0,0.2,78.6,0,0,0,0,241427,0,6987,0,0,0.0,0,0,0.6,0,-nan,0.6,0,290364,3361476,-nan,0,1,0.0,0,0
66,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,19808,19.1,0,0,0.3,80.6,0,0,0,0,305055,0,6853,0,0,0.0,0,0,0.8,0,-nan,0.6,0,275641,2731636,-nan,0,1,0.0,0,0
67,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,4587,18.6,0,0,0.2,81.2,0,0,0,0,408050,0,1220,0,0,0.0,0,0,0.0,0,-nan,0.1,0,48724,1010552,-nan,0,1,0.0,0,0
68,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,31199,16.5,0,0,0.3,83.2,0,0,0,0,255607,0,10311,0,0,0.0,0,0,0.8,0,-nan,0.9,0,424748,5380755,-nan,0,1,0.0,0,0
69,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,11270,-nan,0,0,-nan,-nan,0,0,0,0,0,0,3777,0,0,0.0,0,0,0.5,0,-nan,0.3,0,151369,184668,-nan,0,0,0.0,0,0
70,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,21990,17.4,0,0,0.2,82.4,0,0,0,0,363324,0,7842,0,0,0.0,0,0,0.4,0,-nan,0.7,0,327867,4348498,-nan,0,1,0.0,0,0
71,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,17995,14.3,0,0,0.3,85.4,0,0,0,0,206030,0,6023,0,0,0.0,0,0,0.9,0,-nan,0.5,0,250534,2060540,-nan,0,1,0.0,0,0
72,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,6568,19.9,0,0,0.1,80.0,0,0,0,0,385721,0,2639,0,0,0.0,0,0,0.4,0,-nan,0.2,0,104587,2496256,-nan,0,1,0.0,0,0
73,474124367391209757,0,0,0,0,0,0,0,0,0,0,0,30946,14.1,0,0,0.4,85.5,0,0,0,0,196227,0,11324,0,0,0.0,0,0,0.9,0,-nan,1.0,0,451584,4268454,-nan,0,1,0.0,0,0
